"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2006,6,9,5,1551,1527,1716,1653,"MQ",3167,"N836AE",85,86,69,23,24,"SFO","SNA",372,6,10,0,"",0,23,0,0,0,0
2008,1,14,1,2048,2050,2207,2215,"WN",2799,"N283WN",79,85,64,-8,-2,"SFO","SAN",447,2,13,0,"",0,NA,NA,NA,NA,NA
2006,6,25,7,1218,1220,1759,1801,"NW",360,"N589NW",221,221,198,-2,-2,"SFO","MSP",1589,7,16,0,"",0,0,0,0,0,0
2005,9,26,1,1819,1825,2328,2350,"UA",1139,"N833UA",189,205,168,-22,-6,"SFO","DFW",1464,3,18,0,"",0,0,0,0,0,0
2007,5,27,7,1832,1838,2050,2037,"UA",874,"N301UA",138,119,104,13,-6,"SFO","SEA",679,6,28,0,"",0,0,0,0,0,0
2006,3,5,7,1317,1130,1433,1247,"OO",6248,"N582SW",76,77,59,106,107,"SFO","SBA",262,3,14,0,"",0,0,0,0,0,106
2006,6,9,5,1546,1539,1732,1735,"US",808,"N801AW",106,116,92,-3,7,"SFO","PHX",651,7,7,0,"",0,0,0,0,0,0
2006,4,22,6,1036,1038,1554,1603,"AA",440,"N295AA",198,205,178,-9,-2,"SFO","DFW",1464,7,13,0,"",0,0,0,0,0,0
2006,8,22,2,1007,1007,1755,1822,"UA",218,"N813UA",288,315,265,-27,0,"SFO","IAD",2419,4,19,0,"",0,0,0,0,0,0
2007,2,15,4,2211,2215,2253,2251,"OO",6237,"N232SW",42,36,21,2,-4,"SFO","MRY",77,2,19,0,"",0,0,0,0,0,0
2008,1,30,3,1223,1225,2057,2048,"B6",644,"N638JB",334,323,311,9,-2,"SFO","JFK",2586,5,18,0,"",0,NA,NA,NA,NA,NA
2007,3,26,1,1339,1332,1701,1657,"UA",720,"N213UA",142,145,117,4,7,"SFO","DEN",967,5,20,0,"",0,0,0,0,0,0
2007,10,2,2,1303,1310,1406,1405,"OO",5756,"N295UX",63,55,38,1,-7,"SFO","CIC",153,5,20,0,"",0,0,0,0,0,0
2008,6,17,2,1056,1057,1619,1630,"UA",274,"N828UA",203,213,185,-11,-1,"SFO","SAT",1482,5,13,0,"",0,NA,NA,NA,NA,NA
2007,9,9,7,728,738,841,847,"OO",6335,"N979SW",73,69,49,-6,-10,"SFO","MFR",329,4,20,0,"",0,0,0,0,0,0
2005,6,29,3,2117,2115,2247,2237,"UA",865,"N402UA",90,82,61,10,2,"SFO","LAX",337,13,16,0,"",0,0,0,0,0,0
2008,12,21,7,1950,1924,2236,2224,"UA",1506,"N483UA",106,120,87,12,26,"SFO","PHX",651,4,15,0,"",0,NA,NA,NA,NA,NA
2008,12,21,7,2238,1719,2339,1815,"OO",5567,"N271YV",61,56,37,324,319,"SFO","FAT",158,4,20,0,"",0,114,0,5,0,205
2006,1,4,3,1044,1045,1225,1231,"UA",344,"N373UA",101,106,82,-6,-1,"SFO","PDX",550,4,15,0,"",0,0,0,0,0,0
2007,10,14,7,1318,1320,2202,2137,"US",912,"N117UW",344,317,325,25,-2,"SFO","PHL",2521,5,14,0,"",0,0,0,25,0,0
2008,9,5,5,1907,1912,2038,2044,"UA",931,"N347UA",91,92,56,-6,-5,"SFO","LAX",337,11,24,0,"",0,NA,NA,NA,NA,NA
2006,12,17,7,1346,1303,1654,1623,"OO",6416,"N778SK",128,140,103,31,43,"SFO","ABQ",896,10,15,0,"",0,31,0,0,0,0
2006,7,23,7,1706,1630,1909,1848,"UA",77,"N122UA",303,318,281,21,36,"SFO","HNL",2398,6,16,0,"",0,21,0,0,0,0
2005,3,30,3,2228,2225,648,650,"UA",178,"N541UA",320,325,300,-2,3,"SFO","BOS",2704,4,16,0,"",0,0,0,0,0,0
2008,2,20,3,1101,1106,1640,1630,"UA",374,"N853UA",219,204,170,10,-5,"SFO","AUS",1504,22,27,0,"",0,NA,NA,NA,NA,NA
2005,6,25,6,1043,1045,1644,1645,"CO",236,"N17328",241,240,218,-1,-2,"SFO","IAH",1635,10,13,0,"",0,0,0,0,0,0
2008,5,4,7,824,830,1403,1404,"NW",222,"N588NW",219,214,194,-1,-6,"SFO","MSP",1589,5,20,0,"",0,NA,NA,NA,NA,NA
2005,9,27,2,742,740,1529,1553,"UA",950,"N506UA",287,313,260,-24,2,"SFO","IAD",2419,10,17,0,"",0,0,0,0,0,0
2005,6,21,2,1509,1515,1742,1734,"NW",85,"N589NW",333,319,299,8,-6,"SFO","HNL",2398,4,30,0,"",0,0,0,0,0,0
2005,10,5,3,850,900,1745,1720,"CO",1049,"N19130",355,320,314,25,-10,"SFO","EWR",2565,14,27,0,"",0,0,0,25,0,0
2008,9,2,2,620,620,951,950,"F9",650,"N918FR",151,150,121,1,0,"SFO","DEN",967,8,22,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,1641,1603,1808,1737,"UA",1524,"N442UA",87,94,66,31,38,"SFO","LAS",414,4,17,0,"",0,11,0,0,0,20
2007,12,2,7,840,846,1003,1014,"UA",573,"N340UA",83,88,64,-11,-6,"SFO","SAN",447,3,16,0,"",0,0,0,0,0,0
2007,8,26,7,2200,2200,603,621,"US",942,"N165US",303,321,287,-18,0,"SFO","PHL",2521,3,13,0,"",0,0,0,0,0,0
2008,9,23,2,2226,2235,2352,7,"OO",5915,"N417SW",86,92,61,-15,-9,"SFO","EUG",451,6,19,0,"",0,NA,NA,NA,NA,NA
2007,8,9,4,1602,1600,25,36,"UA",14,"N508UA",323,336,299,-11,2,"SFO","JFK",2586,5,19,0,"",0,0,0,0,0,0
2008,2,13,3,2233,2220,646,640,"UA",188,"N429UA",313,320,273,6,13,"SFO","PHL",2521,27,13,0,"",0,NA,NA,NA,NA,NA
2006,3,24,5,901,850,1235,1210,"UA",35,"N211UA",334,320,307,25,11,"SFO","OGG",2338,2,25,0,"",0,11,0,14,0,0
2006,8,15,2,2216,2220,553,620,"UA",222,"N676UA",277,300,253,-27,-4,"SFO","IAD",2419,4,20,0,"",0,0,0,0,0,0
2006,12,8,5,936,938,1049,1040,"OO",6198,"N578SW",73,62,39,9,-2,"SFO","RDD",199,5,29,0,"",0,0,0,0,0,0
2006,6,16,5,1926,1925,2248,2250,"UA",482,"N350UA",142,145,121,-2,1,"SFO","DEN",967,6,15,0,"",0,0,0,0,0,0
2006,3,9,4,1706,1659,1758,1753,"OO",6190,"N212SW",52,54,39,5,7,"SFO","CIC",153,2,11,0,"",0,0,0,0,0,0
2008,1,25,5,2114,2000,2232,2132,"UA",807,"N913UA",78,92,55,60,74,"SFO","LAX",337,12,11,0,"",0,7,0,0,0,53
2008,4,23,3,1205,1155,2011,2015,"AA",442,"N5FCAA",306,320,288,-4,10,"SFO","MIA",2585,3,15,0,"",0,NA,NA,NA,NA,NA
2006,9,9,6,2132,2037,2251,2159,"AS",498,"N799AS",79,82,62,52,55,"SFO","PSP",421,4,13,0,"",0,0,0,0,0,52
2005,11,23,3,1810,1816,2142,2131,"DL",219,"N844MH",332,315,311,11,-6,"SFO","HNL",2398,7,14,0,"",0,0,0,0,0,0
2005,11,16,3,2210,2210,641,630,"UA",8,"N518UA",331,320,288,11,0,"SFO","JFK",2586,9,34,0,"",0,0,0,0,0,0
2006,6,20,2,659,700,1438,1443,"DL",473,"N134DL",279,283,253,-5,-1,"SFO","ATL",2139,7,19,0,"",0,0,0,0,0,0
2008,8,27,3,1247,1247,1633,1625,"UA",770,"N311UA",166,158,137,8,0,"SFO","DEN",967,6,23,0,"",0,NA,NA,NA,NA,NA
2006,8,16,3,1020,851,1108,932,"OO",6224,"N301YV",48,41,21,96,89,"SFO","MRY",77,4,23,0,"",0,0,0,0,0,96
2006,6,30,5,1301,1301,1942,1915,"AA",1914,"N591AA",281,254,225,27,0,"SFO","ORD",1846,27,29,0,"",0,0,0,27,0,0
2008,7,6,7,834,835,1357,1405,"B6",1402,"N283JB",203,210,185,-8,-1,"SFO","AUS",1504,3,15,0,"",0,NA,NA,NA,NA,NA
2007,11,15,4,1330,1335,1452,1505,"MQ",3169,"N800AE",82,90,67,-13,-5,"SFO","SNA",372,5,10,0,"",0,0,0,0,0,0
2007,10,21,7,38,45,551,600,"AA",2466,"N422AA",193,195,167,-9,-7,"SFO","DFW",1464,8,18,0,"",0,0,0,0,0,0
2005,8,11,4,1717,1650,2315,2255,"AA",554,"N4XXAA",238,245,217,20,27,"SFO","ORD",1846,6,15,0,"",0,0,0,0,0,20
2005,8,15,1,1115,1115,1212,1214,"OO",6182,"N226SW",57,59,40,-2,0,"SFO","FAT",158,3,14,0,"",0,0,0,0,0,0
2006,8,31,4,28,35,544,557,"NW",362,"N506US",196,202,182,-13,-7,"SFO","MSP",1589,3,11,0,"",0,0,0,0,0,0
2008,12,27,6,1200,1150,1932,1925,"DL",1980,"N696DL",272,275,244,7,10,"SFO","ATL",2139,14,14,0,"",0,NA,NA,NA,NA,NA
2005,4,5,2,1323,1325,1448,1452,"UA",671,"N401UA",85,87,68,-4,-2,"SFO","SNA",372,4,13,0,"",0,0,0,0,0,0
2005,3,13,7,843,840,1031,1008,"OO",6261,"N234SW",108,88,88,23,3,"SFO","MFR",329,7,13,0,"",0,0,0,23,0,0
2005,2,10,4,2359,2351,656,710,"DL",1804,"N657DL",237,259,217,-14,8,"SFO","ATL",2139,6,14,0,"",0,0,0,0,0,0
2007,2,24,6,1240,1243,2021,2017,"NW",342,"N537US",281,274,250,4,-3,"SFO","DTW",2079,16,15,0,"",0,0,0,0,0,0
2008,2,24,7,1400,1140,1544,1259,"OO",5478,"N562SW",104,79,67,165,140,"SFO","ACV",250,2,35,0,"",0,0,165,0,0,0
2006,7,28,5,1736,1705,1833,1807,"OO",6234,"N226SW",57,62,43,26,31,"SFO","RDD",199,2,12,0,"",0,26,0,0,0,0
2007,2,21,3,1136,1127,1217,1208,"OO",6366,"N967SW",41,41,19,9,9,"SFO","SMF",86,2,20,0,"",0,0,0,0,0,0
2006,7,1,6,1852,1818,2011,1941,"UA",1171,"N378UA",79,83,55,30,34,"SFO","LAX",337,8,16,0,"",0,0,0,0,0,30
2005,3,21,1,1833,1810,31,9,"UA",802,"N841UA",238,239,223,22,23,"SFO","ORD",1846,7,8,0,"",0,21,0,0,0,1
2006,7,30,7,2159,2035,111,2355,"UA",60,"N513UA",132,140,108,76,84,"SFO","DEN",967,5,19,0,"",0,0,0,0,0,76
2008,5,7,3,802,751,910,908,"OO",5522,"N223SW",68,77,51,2,11,"SFO","BFL",238,2,15,0,"",0,NA,NA,NA,NA,NA
2007,1,26,5,1108,955,1215,1059,"OO",6252,"N213SW",67,64,51,76,73,"SFO","SBP",191,2,14,0,"",0,76,0,0,0,0
2005,4,5,2,817,819,932,944,"AA",1907,"N4XJAA",75,85,53,-12,-2,"SFO","LAX",337,12,10,0,"",0,0,0,0,0,0
2006,8,2,3,2336,2220,117,16,"UA",142,"N568UA",101,116,83,61,76,"SFO","SEA",679,5,13,0,"",0,0,0,0,0,61
2005,9,27,2,1745,1645,2324,2247,"AA",554,"N4WSAA",219,242,201,37,60,"SFO","ORD",1846,5,13,0,"",0,0,0,0,0,37
2006,4,3,1,2155,2200,545,615,"US",159,"N187UW",290,315,274,-30,-5,"SFO","PHL",2521,7,9,0,"",0,0,0,0,0,0
2006,9,1,5,1630,1630,1847,1848,"UA",77,"N664UA",317,318,300,-1,0,"SFO","HNL",2398,3,14,0,"",0,0,0,0,0,0
2005,1,24,1,621,625,1155,1206,"NW",368,"N318US",214,221,193,-11,-4,"SFO","MSP",1589,8,13,0,"",0,0,0,0,0,0
2007,7,24,2,1801,1800,4,2,"UA",152,"N437UA",243,242,222,2,1,"SFO","ORD",1846,3,18,0,"",0,0,0,0,0,0
2005,3,12,6,1324,1250,1410,1350,"OO",6200,"N226SW",46,60,37,20,34,"SFO","FAT",158,2,7,0,"",0,20,0,0,0,0
2008,6,5,4,812,816,859,900,"OO",5720,"N221SW",47,44,23,-1,-4,"SFO","MOD",78,3,21,0,"",0,NA,NA,NA,NA,NA
2008,11,17,1,1023,1030,1205,1208,"UA",1504,"N478UA",102,98,72,-3,-7,"SFO","LAS",414,13,17,0,"",0,NA,NA,NA,NA,NA
2006,5,15,1,753,755,945,952,"UA",54,"N594UA",112,117,87,-7,-2,"SFO","SEA",679,5,20,0,"",0,0,0,0,0,0
2005,6,13,1,2143,2143,17,27,"OO",3951,"N405SW",94,104,74,-10,0,"SFO","SLC",599,4,16,0,"",0,0,0,0,0,0
2007,5,11,5,1657,1615,1821,1752,"UA",544,"N806UA",84,97,68,29,42,"SFO","PDX",550,2,14,0,"",0,29,0,0,0,0
2005,2,8,2,617,620,734,738,"AA",1905,"N227AA",77,78,53,-4,-3,"SFO","LAX",337,14,10,0,"",0,0,0,0,0,0
2006,5,11,4,2218,2220,2322,2329,"OO",6424,"N913SW",64,69,48,-7,-2,"SFO","MFR",329,4,12,0,"",0,0,0,0,0,0
2005,7,25,1,1437,1135,2247,1945,"UA",294,"N583UA",310,310,295,182,182,"SFO","BWI",2457,4,11,0,"",0,0,0,5,0,177
2005,5,11,3,1526,1416,2210,2029,"AA",662,"N4XEAA",284,253,263,101,70,"SFO","ORD",1846,5,16,0,"",0,0,0,101,0,0
2008,12,13,6,1726,1733,1834,1854,"OO",6150,"N969SW",68,81,49,-20,-7,"SFO","ONT",363,4,15,0,"",0,NA,NA,NA,NA,NA
2006,10,2,1,1544,1550,1706,1721,"UA",1588,"N452UA",82,91,63,-15,-6,"SFO","LAS",414,5,14,0,"",0,0,0,0,0,0
2007,5,10,4,1905,1905,2042,2026,"OO",6223,"N220SW",97,81,63,16,0,"SFO","SBA",262,5,29,0,"",0,16,0,0,0,0
2007,5,21,1,927,930,1457,1450,"AA",1994,"N367AA",210,200,172,7,-3,"SFO","DFW",1464,17,21,0,"",0,0,0,0,0,0
2006,6,6,2,1656,1700,1922,1920,"UA",77,"N667UA",326,320,303,2,-4,"SFO","HNL",2398,3,20,0,"",0,0,0,0,0,0
2005,9,28,3,708,715,829,845,"HP",609,"N168AW",81,90,63,-16,-7,"SFO","LAS",414,9,9,0,"",0,0,0,0,0,0
2007,11,8,4,2218,2200,615,619,"US",942,"N177US",297,319,280,-4,18,"SFO","PHL",2521,8,9,0,"",0,0,0,0,0,0
2005,9,23,5,708,715,1258,1301,"AA",470,"N4WMAA",230,226,205,-3,-7,"SFO","STL",1736,4,21,0,"",0,0,0,0,0,0
2005,11,21,1,1904,1906,2108,2106,"AS",295,"N982AS",124,120,105,2,-2,"SFO","SEA",679,9,10,0,"",0,0,0,0,0,0
2006,9,24,7,851,859,1015,1027,"UA",1155,"N930UA",84,88,58,-12,-8,"SFO","LAX",337,10,16,0,"",0,0,0,0,0,0
2005,6,5,7,1155,1200,1354,1357,"HP",292,"N821AW",119,117,89,-3,-5,"SFO","PHX",651,9,21,0,"",0,0,0,0,0,0
2005,10,12,3,2217,2220,652,626,"UA",1164,"N828UA",335,306,287,26,-3,"SFO","BWI",2457,29,19,0,"",0,0,0,26,0,0
2008,6,28,6,1607,1308,1826,1544,"OO",6386,"N728SK",79,96,66,162,179,"SFO","BOI",522,3,10,0,"",0,0,0,0,0,162
2007,7,14,6,1047,1015,1600,1545,"AA",584,"N456AA",193,210,171,15,32,"SFO","DFW",1464,6,16,0,"",0,1,0,0,0,14
2007,10,16,2,1622,1447,1731,1554,"OO",5650,"N284YV",69,67,40,97,95,"SFO","SBP",191,4,25,0,"",0,97,0,0,0,0
2006,2,17,5,1435,1250,1546,1349,"OO",6200,"N295SW",71,59,38,117,105,"SFO","FAT",158,3,30,0,"",0,117,0,0,0,0
2006,8,21,1,848,850,1008,1016,"OO",6320,"N774SK",80,86,64,-8,-2,"SFO","SNA",372,4,12,0,"",0,0,0,0,0,0
2008,9,6,6,956,1000,1119,1127,"OO",6390,"N742SK",83,87,64,-8,-4,"SFO","SNA",372,4,15,0,"",0,NA,NA,NA,NA,NA
2008,10,22,3,1250,1250,2104,2100,"UA",100,"N546UA",314,310,279,4,0,"SFO","IAD",2419,10,25,0,"",0,NA,NA,NA,NA,NA
2008,10,23,4,925,930,1437,1450,"AA",1994,"N396AA",192,200,165,-13,-5,"SFO","DFW",1464,10,17,0,"",0,NA,NA,NA,NA,NA
2007,12,28,5,1153,1040,1732,1629,"CO",1536,"N69311",219,229,198,63,73,"SFO","IAH",1635,9,12,0,"",0,12,0,0,0,51
2007,10,10,3,840,700,1732,1532,"DL",148,"N613DL",352,332,304,120,100,"SFO","JFK",2586,14,34,0,"",0,100,0,20,0,0
2006,8,1,2,1051,1033,1606,1603,"AA",440,"N531AA",195,210,175,3,18,"SFO","DFW",1464,9,11,0,"",0,0,0,0,0,0
2007,3,29,4,1041,1048,1215,1214,"UA",501,"N923UA",94,86,69,1,-7,"SFO","SAN",447,6,19,0,"",0,0,0,0,0,0
2005,10,1,6,1053,1100,1619,1625,"UA",478,"N839UA",206,205,180,-6,-7,"SFO","DFW",1464,9,17,0,"",0,0,0,0,0,0
2008,11,29,6,937,940,1545,1555,"AA",1612,"N361AA",248,255,224,-10,-3,"SFO","ORD",1846,7,17,0,"",0,NA,NA,NA,NA,NA
2005,7,18,1,NA,1031,NA,1201,"MQ",3173,"0",NA,90,NA,NA,NA,"SFO","SNA",372,0,0,1,"A",0,0,0,0,0,0
2007,2,5,1,653,700,836,840,"UA",54,"N590UA",103,100,73,-4,-7,"SFO","PDX",550,5,25,0,"",0,0,0,0,0,0
2005,6,18,6,620,620,835,851,"OO",6382,"N980SW",75,91,61,-16,0,"SFO","BOI",522,3,11,0,"",0,0,0,0,0,0
2006,12,16,6,1950,1930,2108,2058,"UA",1524,"N485UA",78,88,61,10,20,"SFO","LAS",414,5,12,0,"",0,0,0,0,0,0
2008,11,29,6,1146,1150,2018,2020,"AA",16,"N323AA",332,330,302,-2,-4,"SFO","JFK",2586,14,16,0,"",0,NA,NA,NA,NA,NA
2006,11,18,6,1131,1135,1413,1425,"UA",548,"N337UA",102,110,80,-12,-4,"SFO","SLC",599,6,16,0,"",0,0,0,0,0,0
2005,10,25,2,1713,1715,1824,1834,"OO",6223,"N582SW",71,79,59,-10,-2,"SFO","SBA",262,4,8,0,"",0,0,0,0,0,0
2008,7,24,4,1709,1715,1918,1914,"US",408,"N824AW",129,119,101,4,-6,"SFO","PHX",651,15,13,0,"",0,NA,NA,NA,NA,NA
2006,3,4,6,1540,1541,1700,1711,"UA",1416,"N485UA",80,90,62,-11,-1,"SFO","LAS",414,5,13,0,"",0,0,0,0,0,0
2008,7,22,2,1528,1431,1634,1538,"OO",5477,"N227SW",66,67,39,56,57,"SFO","FAT",158,4,23,0,"",0,56,0,0,0,0
2008,4,23,3,1631,1645,2201,2212,"NW",354,"N556NW",210,207,188,-11,-14,"SFO","MSP",1589,7,15,0,"",0,NA,NA,NA,NA,NA
2008,5,25,7,803,810,1620,1640,"AA",24,"N332AA",317,330,290,-20,-7,"SFO","JFK",2586,13,14,0,"",0,NA,NA,NA,NA,NA
2005,11,1,2,2218,2220,2341,2348,"UA",1500,"N474UA",83,88,56,-7,-2,"SFO","LAS",414,7,20,0,"",0,0,0,0,0,0
2006,7,18,2,21,2210,148,2340,"UA",1500,"N451UA",87,90,67,128,131,"SFO","LAS",414,5,15,0,"",0,43,0,0,0,85
2008,9,9,2,1051,955,1158,1055,"OO",5447,"N295SW",67,60,39,63,56,"SFO","FAT",158,4,24,0,"",0,56,0,7,0,0
2006,7,4,2,2016,1840,2201,2001,"AA",1943,"N4YEAA",105,81,56,120,96,"SFO","LAX",337,14,35,0,"",0,0,0,24,0,96
2007,12,17,1,1332,1330,2147,2153,"AA",178,"N322AA",315,323,292,-6,2,"SFO","JFK",2586,7,16,0,"",0,0,0,0,0,0
2006,10,7,6,2259,2310,728,734,"UA",188,"N426UA",329,324,306,-6,-11,"SFO","PHL",2521,9,14,0,"",0,0,0,0,0,0
2006,5,25,4,1330,1330,1426,1409,"OO",5718,"N308SW",56,39,21,17,0,"SFO","MOD",78,1,34,0,"",0,17,0,0,0,0
2008,3,16,7,2045,2050,2203,2215,"WN",471,"N295WN",78,85,51,-12,-5,"SFO","LAX",337,13,14,0,"",0,NA,NA,NA,NA,NA
2007,7,25,3,1817,1645,1931,1800,"OO",5505,"N251YV",74,75,54,91,92,"SFO","ACV",250,5,15,0,"",0,0,0,0,0,91
2008,2,16,6,826,830,1415,1403,"NW",222,"N591NW",229,213,200,12,-4,"SFO","MSP",1589,8,21,0,"",0,NA,NA,NA,NA,NA
2008,7,12,6,817,820,1533,1553,"NW",340,"N323US",256,273,233,-20,-3,"SFO","DTW",2079,12,11,0,"",0,NA,NA,NA,NA,NA
2005,4,27,3,2213,2143,54,24,"OO",3951,"N592SW",101,101,81,30,30,"SFO","SLC",599,4,16,0,"",0,0,0,30,0,0
2005,12,20,2,758,800,911,909,"UA",1153,"N442UA",73,69,51,2,-2,"SFO","LAX",337,10,12,0,"",0,0,0,0,0,0
2007,7,6,5,1331,1325,1455,1455,"UA",852,"N925UA",84,90,71,0,6,"SFO","SAN",447,2,11,0,"",0,0,0,0,0,0
2006,2,3,5,1322,1100,1512,1305,"UA",322,"N382UA",110,125,93,127,142,"SFO","SEA",679,3,14,0,"",0,104,0,0,0,23
2007,4,9,1,1201,1200,1350,1354,"US",490,"N815AW",109,114,91,-4,1,"SFO","PHX",651,6,12,0,"",0,0,0,0,0,0
2007,10,26,5,NA,1154,NA,1238,"OO",5576,"0",NA,44,NA,NA,NA,"SFO","MRY",77,0,0,1,"B",0,0,0,0,0,0
2008,12,15,1,808,759,906,857,"OO",6336,"N941SW",58,58,35,9,9,"SFO","RNO",192,8,15,0,"",0,NA,NA,NA,NA,NA
2008,9,21,7,856,905,1104,1125,"AA",39,"N5DEAA",308,320,290,-21,-9,"SFO","HNL",2398,3,15,0,"",0,NA,NA,NA,NA,NA
2005,8,14,7,1059,1100,1641,1631,"UA",478,"N811UA",222,211,189,10,-1,"SFO","DFW",1464,4,29,0,"",0,0,0,0,0,0
2006,2,10,5,1203,1207,1917,1938,"DL",670,"N630DL",254,271,228,-21,-4,"SFO","ATL",2139,9,17,0,"",0,0,0,0,0,0
2008,8,16,6,1112,1115,1243,1250,"MQ",3169,"N848AE",91,95,71,-7,-3,"SFO","SNA",372,5,15,0,"",0,NA,NA,NA,NA,NA
2008,6,17,2,2333,2325,745,756,"UA",180,"N540UA",312,331,288,-11,8,"SFO","BOS",2704,8,16,0,"",0,NA,NA,NA,NA,NA
2007,12,22,6,840,840,953,1001,"OO",5474,"N393SW",73,81,57,-8,0,"SFO","ACV",250,4,12,0,"",0,0,0,0,0,0
2006,12,22,5,NA,915,NA,1240,"F9",668,"N914FR",NA,145,NA,NA,NA,"SFO","DEN",967,0,0,1,"B",0,0,0,0,0,0
2006,4,17,1,610,610,1209,1219,"UA",132,"N668UA",239,249,210,-10,0,"SFO","ORD",1846,15,14,0,"",0,0,0,0,0,0
2005,2,7,1,1821,1830,1942,1953,"OO",6411,"N957SW",81,83,65,-11,-9,"SFO","EUG",451,4,12,0,"",0,0,0,0,0,0
2007,9,24,1,1719,1725,1922,1930,"OO",6352,"N405SW",123,125,107,-8,-6,"SFO","TUS",751,5,11,0,"",0,0,0,0,0,0
2005,1,28,5,2029,2020,2227,2144,"HP",611,"N632AW",118,84,65,43,9,"SFO","LAS",414,5,48,0,"",0,0,0,35,0,8
2005,6,2,4,1039,1045,1147,1155,"OO",6396,"N946SW",68,70,47,-8,-6,"SFO","BUR",326,2,19,0,"",0,0,0,0,0,0
2005,6,6,1,1224,1222,1740,1759,"NW",360,"N592NW",196,217,177,-19,2,"SFO","MSP",1589,4,15,0,"",0,0,0,0,0,0
2005,3,1,2,1244,1225,1821,1805,"NW",360,"N531US",217,220,194,16,19,"SFO","MSP",1589,4,19,0,"",0,0,0,0,0,16
2007,12,3,1,1308,1310,1911,1920,"WN",106,"N226WN",243,250,221,-9,-2,"SFO","MDW",1855,5,17,0,"",0,0,0,0,0,0
2008,8,4,1,1440,1445,1600,1610,"AA",1931,"N419AA",80,85,57,-10,-5,"SFO","LAX",337,12,11,0,"",0,NA,NA,NA,NA,NA
2008,6,9,1,725,730,929,930,"AS",315,"N788AS",124,120,101,-1,-5,"SFO","SEA",679,11,12,0,"",0,NA,NA,NA,NA,NA
2007,7,19,4,18,2345,752,721,"DL",600,"N699DL",274,276,254,31,33,"SFO","ATL",2139,6,14,0,"",0,31,0,0,0,0
2008,12,30,2,922,900,1035,1012,"OO",6329,"N979SW",73,72,50,23,22,"SFO","BUR",326,4,19,0,"",0,0,0,1,0,22
2006,8,30,3,554,600,656,714,"OO",6260,"N297SW",62,74,50,-18,-6,"SFO","ACV",250,2,10,0,"",0,0,0,0,0,0
2006,8,10,4,1054,1009,1717,1615,"UA",906,"N577UA",263,246,219,62,45,"SFO","ORD",1846,9,35,0,"",0,0,0,18,0,44
2005,5,13,5,2014,2020,2148,2145,"HP",440,"N157AW",94,85,59,3,-6,"SFO","LAS",414,3,32,0,"",0,0,0,0,0,0
2008,4,27,7,602,600,845,850,"OO",4033,"N800SK",103,110,78,-5,2,"SFO","SLC",599,8,17,0,"",0,NA,NA,NA,NA,NA
2006,12,22,5,1411,1250,1507,1347,"OO",6322,"N964SW",56,57,34,80,81,"SFO","RNO",192,4,18,0,"",0,80,0,0,0,0
2006,3,11,6,609,615,1154,1207,"CO",416,"N18611",225,232,198,-13,-6,"SFO","IAH",1635,6,21,0,"",0,0,0,0,0,0
2008,10,24,5,2015,2020,2158,2150,"UA",587,"N812UA",103,90,63,8,-5,"SFO","SNA",372,28,12,0,"",0,NA,NA,NA,NA,NA
2008,6,17,2,825,830,1342,1402,"NW",222,"N596NW",197,212,180,-20,-5,"SFO","MSP",1589,5,12,0,"",0,NA,NA,NA,NA,NA
2006,3,6,1,1225,1218,1808,1750,"AA",544,"N244AA",223,212,171,18,7,"SFO","DFW",1464,16,36,0,"",0,0,0,14,0,4
2006,9,16,6,1307,1230,1429,1356,"US",572,"N809AW",82,86,62,33,37,"SFO","LAS",414,8,12,0,"",0,0,0,28,0,5
2005,9,21,3,1554,1600,12,19,"AA",20,"N348AA",318,319,292,-7,-6,"SFO","JFK",2586,12,14,0,"",0,0,0,0,0,0
2008,10,7,2,1332,1330,1544,1533,"AS",305,"N612AS",132,123,101,11,2,"SFO","SEA",679,7,24,0,"",0,NA,NA,NA,NA,NA
2007,9,28,5,934,940,1120,1105,"AA",1915,"N504AA",106,85,59,15,-6,"SFO","LAX",337,17,30,0,"",0,0,0,15,0,0
2008,6,29,7,1140,1130,NA,1922,"DL",114,"N124DE",NA,292,NA,NA,10,"SFO","ATL",2139,NA,14,0,"",1,NA,NA,NA,NA,NA
2005,2,26,6,839,845,1005,1012,"OO",6482,"N715SK",86,87,66,-7,-6,"SFO","SNA",372,4,16,0,"",0,0,0,0,0,0
2007,10,29,1,947,920,1801,1746,"UA",184,"N823UA",314,326,293,15,27,"SFO","PHL",2521,5,16,0,"",0,0,0,0,0,15
2005,3,27,7,1049,1045,1213,1214,"UA",1550,"N480UA",84,89,59,-1,4,"SFO","LAS",414,4,21,0,"",0,0,0,0,0,0
2008,2,22,5,1923,1927,2121,2130,"AS",295,"N309AS",118,123,95,-9,-4,"SFO","SEA",679,6,17,0,"",0,NA,NA,NA,NA,NA
2005,1,20,4,1053,1103,1243,1311,"AS",377,"N786AS",110,128,90,-28,-10,"SFO","SEA",679,7,13,0,"",0,0,0,0,0,0
